scenario_id,scenario_type,source_a_transaction_id,source_b_transaction_id,source_a_line_id,source_b_line_id,expected_match_method,expected_reconciliation_status,expected_review_required,expected_notes
SCN-0143,CLEAN_EXACT_MATCH,TXN-A-000143,TXN-B-000143,TXN-A-000143-L285,TXN-B-000143-L286,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0144,CLEAN_EXACT_MATCH,TXN-A-000144,TXN-B-000144,TXN-A-000144-L287,TXN-B-000144-L288,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0145,CLEAN_EXACT_MATCH,TXN-A-000145,TXN-B-000145,TXN-A-000145-L289,TXN-B-000145-L290,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0146,CLEAN_EXACT_MATCH,TXN-A-000146,TXN-B-000146,TXN-A-000146-L291,TXN-B-000146-L292,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0147,CLEAN_EXACT_MATCH,TXN-A-000147,TXN-B-000147,TXN-A-000147-L293,TXN-B-000147-L294,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0148,CLEAN_EXACT_MATCH,TXN-A-000148,TXN-B-000148,TXN-A-000148-L295,TXN-B-000148-L296,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0149,CLEAN_EXACT_MATCH,TXN-A-000149,TXN-B-000149,TXN-A-000149-L297,TXN-B-000149-L298,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0150,CLEAN_EXACT_MATCH,TXN-A-000150,TXN-B-000150,TXN-A-000150-L299,TXN-B-000150-L300,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0151,CLEAN_EXACT_MATCH,TXN-A-000151,TXN-B-000151,TXN-A-000151-L301,TXN-B-000151-L302,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0152,CLEAN_EXACT_MATCH,TXN-A-000152,TXN-B-000152,TXN-A-000152-L303,TXN-B-000152-L304,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0153,CLEAN_EXACT_MATCH,TXN-A-000153,TXN-B-000153,TXN-A-000153-L305,TXN-B-000153-L306,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0154,CLEAN_EXACT_MATCH,TXN-A-000154,TXN-B-000154,TXN-A-000154-L307,TXN-B-000154-L308,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0155,CLEAN_EXACT_MATCH,TXN-A-000155,TXN-B-000155,TXN-A-000155-L309,TXN-B-000155-L310,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0156,CLEAN_EXACT_MATCH,TXN-A-000156,TXN-B-000156,TXN-A-000156-L311,TXN-B-000156-L312,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0157,CLEAN_EXACT_MATCH,TXN-A-000157,TXN-B-000157,TXN-A-000157-L313,TXN-B-000157-L314,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0158,CLEAN_EXACT_MATCH,TXN-A-000158,TXN-B-000158,TXN-A-000158-L315,TXN-B-000158-L316,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0159,CLEAN_EXACT_MATCH,TXN-A-000159,TXN-B-000159,TXN-A-000159-L317,TXN-B-000159-L318,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0160,CLEAN_EXACT_MATCH,TXN-A-000160,TXN-B-000160,TXN-A-000160-L319,TXN-B-000160-L320,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0161,CLEAN_EXACT_MATCH,TXN-A-000161,TXN-B-000161,TXN-A-000161-L321,TXN-B-000161-L322,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0162,CLEAN_EXACT_MATCH,TXN-A-000162,TXN-B-000162,TXN-A-000162-L323,TXN-B-000162-L324,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0163,CLEAN_EXACT_MATCH,TXN-A-000163,TXN-B-000163,TXN-A-000163-L325,TXN-B-000163-L326,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0164,CLEAN_EXACT_MATCH,TXN-A-000164,TXN-B-000164,TXN-A-000164-L327,TXN-B-000164-L328,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0165,CLEAN_EXACT_MATCH,TXN-A-000165,TXN-B-000165,TXN-A-000165-L329,TXN-B-000165-L330,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0166,CLEAN_EXACT_MATCH,TXN-A-000166,TXN-B-000166,TXN-A-000166-L331,TXN-B-000166-L332,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0167,CLEAN_EXACT_MATCH,TXN-A-000167,TXN-B-000167,TXN-A-000167-L333,TXN-B-000167-L334,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0168,CLEAN_EXACT_MATCH,TXN-A-000168,TXN-B-000168,TXN-A-000168-L335,TXN-B-000168-L336,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0169,CLEAN_EXACT_MATCH,TXN-A-000169,TXN-B-000169,TXN-A-000169-L337,TXN-B-000169-L338,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0170,CLEAN_EXACT_MATCH,TXN-A-000170,TXN-B-000170,TXN-A-000170-L339,TXN-B-000170-L340,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0171,CLEAN_EXACT_MATCH,TXN-A-000171,TXN-B-000171,TXN-A-000171-L341,TXN-B-000171-L342,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0172,CLEAN_EXACT_MATCH,TXN-A-000172,TXN-B-000172,TXN-A-000172-L343,TXN-B-000172-L344,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0173,CLEAN_EXACT_MATCH,TXN-A-000173,TXN-B-000173,TXN-A-000173-L345,TXN-B-000173-L346,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0174,CLEAN_EXACT_MATCH,TXN-A-000174,TXN-B-000174,TXN-A-000174-L347,TXN-B-000174-L348,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0175,CLEAN_EXACT_MATCH,TXN-A-000175,TXN-B-000175,TXN-A-000175-L349,TXN-B-000175-L350,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0176,CLEAN_EXACT_MATCH,TXN-A-000176,TXN-B-000176,TXN-A-000176-L351,TXN-B-000176-L352,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0177,CLEAN_EXACT_MATCH,TXN-A-000177,TXN-B-000177,TXN-A-000177-L353,TXN-B-000177-L354,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0178,CLEAN_EXACT_MATCH,TXN-A-000178,TXN-B-000178,TXN-A-000178-L355,TXN-B-000178-L356,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0179,CLEAN_EXACT_MATCH,TXN-A-000179,TXN-B-000179,TXN-A-000179-L357,TXN-B-000179-L358,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0180,CLEAN_EXACT_MATCH,TXN-A-000180,TXN-B-000180,TXN-A-000180-L359,TXN-B-000180-L360,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0181,CLEAN_EXACT_MATCH,TXN-A-000181,TXN-B-000181,TXN-A-000181-L361,TXN-B-000181-L362,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0182,CLEAN_EXACT_MATCH,TXN-A-000182,TXN-B-000182,TXN-A-000182-L363,TXN-B-000182-L364,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0183,CLEAN_EXACT_MATCH,TXN-A-000183,TXN-B-000183,TXN-A-000183-L365,TXN-B-000183-L366,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0184,CLEAN_EXACT_MATCH,TXN-A-000184,TXN-B-000184,TXN-A-000184-L367,TXN-B-000184-L368,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0185,CLEAN_EXACT_MATCH,TXN-A-000185,TXN-B-000185,TXN-A-000185-L369,TXN-B-000185-L370,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0186,CLEAN_EXACT_MATCH,TXN-A-000186,TXN-B-000186,TXN-A-000186-L371,TXN-B-000186-L372,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0187,CLEAN_EXACT_MATCH,TXN-A-000187,TXN-B-000187,TXN-A-000187-L373,TXN-B-000187-L374,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0188,CLEAN_EXACT_MATCH,TXN-A-000188,TXN-B-000188,TXN-A-000188-L375,TXN-B-000188-L376,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0189,CLEAN_EXACT_MATCH,TXN-A-000189,TXN-B-000189,TXN-A-000189-L377,TXN-B-000189-L378,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0190,CLEAN_EXACT_MATCH,TXN-A-000190,TXN-B-000190,TXN-A-000190-L379,TXN-B-000190-L380,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0191,CLEAN_EXACT_MATCH,TXN-A-000191,TXN-B-000191,TXN-A-000191-L381,TXN-B-000191-L382,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0192,CLEAN_EXACT_MATCH,TXN-A-000192,TXN-B-000192,TXN-A-000192-L383,TXN-B-000192-L384,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0193,CLEAN_EXACT_MATCH,TXN-A-000193,TXN-B-000193,TXN-A-000193-L385,TXN-B-000193-L386,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0194,CLEAN_EXACT_MATCH,TXN-A-000194,TXN-B-000194,TXN-A-000194-L387,TXN-B-000194-L388,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0195,CLEAN_EXACT_MATCH,TXN-A-000195,TXN-B-000195,TXN-A-000195-L389,TXN-B-000195-L390,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0196,CLEAN_EXACT_MATCH,TXN-A-000196,TXN-B-000196,TXN-A-000196-L391,TXN-B-000196-L392,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0197,CLEAN_EXACT_MATCH,TXN-A-000197,TXN-B-000197,TXN-A-000197-L393,TXN-B-000197-L394,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0198,CLEAN_EXACT_MATCH,TXN-A-000198,TXN-B-000198,TXN-A-000198-L395,TXN-B-000198-L396,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0199,CLEAN_EXACT_MATCH,TXN-A-000199,TXN-B-000199,TXN-A-000199-L397,TXN-B-000199-L398,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0200,CLEAN_EXACT_MATCH,TXN-A-000200,TXN-B-000200,TXN-A-000200-L399,TXN-B-000200-L400,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0201,CLEAN_EXACT_MATCH,TXN-A-000201,TXN-B-000201,TXN-A-000201-L401,TXN-B-000201-L402,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0202,CLEAN_EXACT_MATCH,TXN-A-000202,TXN-B-000202,TXN-A-000202-L403,TXN-B-000202-L404,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0203,CLEAN_EXACT_MATCH,TXN-A-000203,TXN-B-000203,TXN-A-000203-L405,TXN-B-000203-L406,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0204,CLEAN_EXACT_MATCH,TXN-A-000204,TXN-B-000204,TXN-A-000204-L407,TXN-B-000204-L408,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0205,CLEAN_EXACT_MATCH,TXN-A-000205,TXN-B-000205,TXN-A-000205-L409,TXN-B-000205-L410,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0206,CLEAN_EXACT_MATCH,TXN-A-000206,TXN-B-000206,TXN-A-000206-L411,TXN-B-000206-L412,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0207,CLEAN_EXACT_MATCH,TXN-A-000207,TXN-B-000207,TXN-A-000207-L413,TXN-B-000207-L414,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0208,CLEAN_EXACT_MATCH,TXN-A-000208,TXN-B-000208,TXN-A-000208-L415,TXN-B-000208-L416,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0209,CLEAN_EXACT_MATCH,TXN-A-000209,TXN-B-000209,TXN-A-000209-L417,TXN-B-000209-L418,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0210,CLEAN_EXACT_MATCH,TXN-A-000210,TXN-B-000210,TXN-A-000210-L419,TXN-B-000210-L420,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0211,CLEAN_EXACT_MATCH,TXN-A-000211,TXN-B-000211,TXN-A-000211-L421,TXN-B-000211-L422,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0212,CLEAN_EXACT_MATCH,TXN-A-000212,TXN-B-000212,TXN-A-000212-L423,TXN-B-000212-L424,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0213,CLEAN_EXACT_MATCH,TXN-A-000213,TXN-B-000213,TXN-A-000213-L425,TXN-B-000213-L426,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0214,CLEAN_EXACT_MATCH,TXN-A-000214,TXN-B-000214,TXN-A-000214-L427,TXN-B-000214-L428,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0215,CLEAN_EXACT_MATCH,TXN-A-000215,TXN-B-000215,TXN-A-000215-L429,TXN-B-000215-L430,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0216,CLEAN_EXACT_MATCH,TXN-A-000216,TXN-B-000216,TXN-A-000216-L431,TXN-B-000216-L432,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0217,CLEAN_EXACT_MATCH,TXN-A-000217,TXN-B-000217,TXN-A-000217-L433,TXN-B-000217-L434,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0218,CLEAN_EXACT_MATCH,TXN-A-000218,TXN-B-000218,TXN-A-000218-L435,TXN-B-000218-L436,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0219,CLEAN_EXACT_MATCH,TXN-A-000219,TXN-B-000219,TXN-A-000219-L437,TXN-B-000219-L438,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0220,CLEAN_EXACT_MATCH,TXN-A-000220,TXN-B-000220,TXN-A-000220-L439,TXN-B-000220-L440,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0221,CLEAN_EXACT_MATCH,TXN-A-000221,TXN-B-000221,TXN-A-000221-L441,TXN-B-000221-L442,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0222,CLEAN_EXACT_MATCH,TXN-A-000222,TXN-B-000222,TXN-A-000222-L443,TXN-B-000222-L444,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0223,CLEAN_EXACT_MATCH,TXN-A-000223,TXN-B-000223,TXN-A-000223-L445,TXN-B-000223-L446,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0224,CLEAN_EXACT_MATCH,TXN-A-000224,TXN-B-000224,TXN-A-000224-L447,TXN-B-000224-L448,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0225,CLEAN_EXACT_MATCH,TXN-A-000225,TXN-B-000225,TXN-A-000225-L449,TXN-B-000225-L450,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0226,CLEAN_EXACT_MATCH,TXN-A-000226,TXN-B-000226,TXN-A-000226-L451,TXN-B-000226-L452,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0227,CLEAN_EXACT_MATCH,TXN-A-000227,TXN-B-000227,TXN-A-000227-L453,TXN-B-000227-L454,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0228,CLEAN_EXACT_MATCH,TXN-A-000228,TXN-B-000228,TXN-A-000228-L455,TXN-B-000228-L456,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0229,CLEAN_EXACT_MATCH,TXN-A-000229,TXN-B-000229,TXN-A-000229-L457,TXN-B-000229-L458,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0230,CLEAN_EXACT_MATCH,TXN-A-000230,TXN-B-000230,TXN-A-000230-L459,TXN-B-000230-L460,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0231,CLEAN_EXACT_MATCH,TXN-A-000231,TXN-B-000231,TXN-A-000231-L461,TXN-B-000231-L462,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0232,CLEAN_EXACT_MATCH,TXN-A-000232,TXN-B-000232,TXN-A-000232-L463,TXN-B-000232-L464,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0233,CLEAN_EXACT_MATCH,TXN-A-000233,TXN-B-000233,TXN-A-000233-L465,TXN-B-000233-L466,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0234,CLEAN_EXACT_MATCH,TXN-A-000234,TXN-B-000234,TXN-A-000234-L467,TXN-B-000234-L468,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0235,CLEAN_EXACT_MATCH,TXN-A-000235,TXN-B-000235,TXN-A-000235-L469,TXN-B-000235-L470,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0236,CLEAN_EXACT_MATCH,TXN-A-000236,TXN-B-000236,TXN-A-000236-L471,TXN-B-000236-L472,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0237,CLEAN_EXACT_MATCH,TXN-A-000237,TXN-B-000237,TXN-A-000237-L473,TXN-B-000237-L474,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0238,CLEAN_EXACT_MATCH,TXN-A-000238,TXN-B-000238,TXN-A-000238-L475,TXN-B-000238-L476,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0239,CLEAN_EXACT_MATCH,TXN-A-000239,TXN-B-000239,TXN-A-000239-L477,TXN-B-000239-L478,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0240,CLEAN_EXACT_MATCH,TXN-A-000240,TXN-B-000240,TXN-A-000240-L479,TXN-B-000240-L480,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0241,CLEAN_EXACT_MATCH,TXN-A-000241,TXN-B-000241,TXN-A-000241-L481,TXN-B-000241-L482,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0242,CLEAN_EXACT_MATCH,TXN-A-000242,TXN-B-000242,TXN-A-000242-L483,TXN-B-000242-L484,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0243,CLEAN_EXACT_MATCH,TXN-A-000243,TXN-B-000243,TXN-A-000243-L485,TXN-B-000243-L486,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0244,CLEAN_EXACT_MATCH,TXN-A-000244,TXN-B-000244,TXN-A-000244-L487,TXN-B-000244-L488,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0245,CLEAN_EXACT_MATCH,TXN-A-000245,TXN-B-000245,TXN-A-000245-L489,TXN-B-000245-L490,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0246,CLEAN_EXACT_MATCH,TXN-A-000246,TXN-B-000246,TXN-A-000246-L491,TXN-B-000246-L492,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0247,CLEAN_EXACT_MATCH,TXN-A-000247,TXN-B-000247,TXN-A-000247-L493,TXN-B-000247-L494,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0248,CLEAN_EXACT_MATCH,TXN-A-000248,TXN-B-000248,TXN-A-000248-L495,TXN-B-000248-L496,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0249,CLEAN_EXACT_MATCH,TXN-A-000249,TXN-B-000249,TXN-A-000249-L497,TXN-B-000249-L498,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0250,CLEAN_EXACT_MATCH,TXN-A-000250,TXN-B-000250,TXN-A-000250-L499,TXN-B-000250-L500,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0251,CLEAN_EXACT_MATCH,TXN-A-000251,TXN-B-000251,TXN-A-000251-L501,TXN-B-000251-L502,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0252,CLEAN_EXACT_MATCH,TXN-A-000252,TXN-B-000252,TXN-A-000252-L503,TXN-B-000252-L504,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0253,CLEAN_EXACT_MATCH,TXN-A-000253,TXN-B-000253,TXN-A-000253-L505,TXN-B-000253-L506,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0254,CLEAN_EXACT_MATCH,TXN-A-000254,TXN-B-000254,TXN-A-000254-L507,TXN-B-000254-L508,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0255,CLEAN_EXACT_MATCH,TXN-A-000255,TXN-B-000255,TXN-A-000255-L509,TXN-B-000255-L510,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0256,CLEAN_EXACT_MATCH,TXN-A-000256,TXN-B-000256,TXN-A-000256-L511,TXN-B-000256-L512,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0257,CLEAN_EXACT_MATCH,TXN-A-000257,TXN-B-000257,TXN-A-000257-L513,TXN-B-000257-L514,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0258,CLEAN_EXACT_MATCH,TXN-A-000258,TXN-B-000258,TXN-A-000258-L515,TXN-B-000258-L516,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0259,CLEAN_EXACT_MATCH,TXN-A-000259,TXN-B-000259,TXN-A-000259-L517,TXN-B-000259-L518,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0260,CLEAN_EXACT_MATCH,TXN-A-000260,TXN-B-000260,TXN-A-000260-L519,TXN-B-000260-L520,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0261,CLEAN_EXACT_MATCH,TXN-A-000261,TXN-B-000261,TXN-A-000261-L521,TXN-B-000261-L522,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0262,CLEAN_EXACT_MATCH,TXN-A-000262,TXN-B-000262,TXN-A-000262-L523,TXN-B-000262-L524,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0263,CLEAN_EXACT_MATCH,TXN-A-000263,TXN-B-000263,TXN-A-000263-L525,TXN-B-000263-L526,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0264,CLEAN_EXACT_MATCH,TXN-A-000264,TXN-B-000264,TXN-A-000264-L527,TXN-B-000264-L528,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0265,CLEAN_EXACT_MATCH,TXN-A-000265,TXN-B-000265,TXN-A-000265-L529,TXN-B-000265-L530,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0266,CLEAN_EXACT_MATCH,TXN-A-000266,TXN-B-000266,TXN-A-000266-L531,TXN-B-000266-L532,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0267,CLEAN_EXACT_MATCH,TXN-A-000267,TXN-B-000267,TXN-A-000267-L533,TXN-B-000267-L534,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0268,CLEAN_EXACT_MATCH,TXN-A-000268,TXN-B-000268,TXN-A-000268-L535,TXN-B-000268-L536,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0269,CLEAN_EXACT_MATCH,TXN-A-000269,TXN-B-000269,TXN-A-000269-L537,TXN-B-000269-L538,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0270,CLEAN_EXACT_MATCH,TXN-A-000270,TXN-B-000270,TXN-A-000270-L539,TXN-B-000270-L540,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0271,CLEAN_EXACT_MATCH,TXN-A-000271,TXN-B-000271,TXN-A-000271-L541,TXN-B-000271-L542,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0272,CLEAN_EXACT_MATCH,TXN-A-000272,TXN-B-000272,TXN-A-000272-L543,TXN-B-000272-L544,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0273,CLEAN_EXACT_MATCH,TXN-A-000273,TXN-B-000273,TXN-A-000273-L545,TXN-B-000273-L546,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0274,CLEAN_EXACT_MATCH,TXN-A-000274,TXN-B-000274,TXN-A-000274-L547,TXN-B-000274-L548,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0275,CLEAN_EXACT_MATCH,TXN-A-000275,TXN-B-000275,TXN-A-000275-L549,TXN-B-000275-L550,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0276,CLEAN_EXACT_MATCH,TXN-A-000276,TXN-B-000276,TXN-A-000276-L551,TXN-B-000276-L552,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0277,CLEAN_EXACT_MATCH,TXN-A-000277,TXN-B-000277,TXN-A-000277-L553,TXN-B-000277-L554,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0278,CLEAN_EXACT_MATCH,TXN-A-000278,TXN-B-000278,TXN-A-000278-L555,TXN-B-000278-L556,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0279,CLEAN_EXACT_MATCH,TXN-A-000279,TXN-B-000279,TXN-A-000279-L557,TXN-B-000279-L558,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0280,CLEAN_EXACT_MATCH,TXN-A-000280,TXN-B-000280,TXN-A-000280-L559,TXN-B-000280-L560,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0281,CLEAN_EXACT_MATCH,TXN-A-000281,TXN-B-000281,TXN-A-000281-L561,TXN-B-000281-L562,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0282,CLEAN_EXACT_MATCH,TXN-A-000282,TXN-B-000282,TXN-A-000282-L563,TXN-B-000282-L564,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0283,CLEAN_EXACT_MATCH,TXN-A-000283,TXN-B-000283,TXN-A-000283-L565,TXN-B-000283-L566,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0284,CLEAN_EXACT_MATCH,TXN-A-000284,TXN-B-000284,TXN-A-000284-L567,TXN-B-000284-L568,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0285,CLEAN_EXACT_MATCH,TXN-A-000285,TXN-B-000285,TXN-A-000285-L569,TXN-B-000285-L570,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
